Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000480)	3/7	0.0015729408308938451	0.06493021346749078	0	0	19.62330163043478	126.66464966974503	PRKAR1A;PRKAR2A;SIRT1
Macroautophagy (GO:0016236)	11/104	0.0016014162311177242	0.06493021346749078	0	0	3.1142620820040174	20.04609050360226	MAP1LC3B;SNX18;CALCOCO2;CHMP1B;LIX1L;NBR1;VTI1A;UBQLN1;MAP1LC3B2;VPS37A;STAM
mRNA Polyadenylation (GO:0006378)	5/24	0.0016089651853698399	0.06493021346749078	0	0	6.898752330417324	44.373906720176706	PAPOLG;CPSF2;PABPC1;MTPAP;TENT4B
Protein K48-linked Deubiquitination (GO:0071108)	5/24	0.0016089651853698399	0.06493021346749078	0	0	6.898752330417324	44.373906720176706	OTUD4;USP25;VCPIP1;MINDY2;USP34
Regulation Of Apoptotic Process (GO:0042981)	42/705	0.001670791699912017	0.06654958628091112	0	0	1.6903211566052312	10.80868712364103	NOTCH2;GSK3B;HDAC2;FLT3;FOXO3;FOXO1;SH3RF1;MTDH;DSTYK;BCLAF1;BAG4;BCL2L11;CYP1B1;BNIP2;EPC2;PHLDA1;PAK2;MAP3K5;KLF11;USP47;RHBDD1;WNT5A;IGF1;SIRT1;HIPK3;TBX3;KLHL20;SETX;DNAJA1;LATS1;GOLPH3;RYBP;SON;APC;AXL;JMY;YME1L1;PHIP;ITGA6;TEK;IL6ST;ATF6
Autophagosome Organization (GO:1905037)	8/61	0.0017454967514966403	0.06863382739538712	0	0	3.9662390625403297	25.18845824115385	STX12;MAP1LC3B;UBXN2B;RB1CC1;UBQLN1;MAP1LC3B2;ATP2A2;UBQLN2
Negative Regulation Of Telomere Maintenance (GO:0032205)	4/15	0.0018217799079456173	0.0698424872208651	0	0	9.523809523809524	60.07563127997346	RAD50;TNKS2;TNKS;ERCC4
Protein Localization To Cell-Cell Junction (GO:0150105)	4/15	0.0018217799079456173	0.0698424872208651	0	0	9.523809523809524	60.07563127997346	DSP;ILDR1;PAK2;JAK1
Regulation Of Glycogen Biosynthetic Process (GO:0005979)	5/25	0.0019507513824122754	0.07208378903443914	0	0	6.553474114441417	40.89066817713792	GSK3B;DYRK2;IRS1;PPP1R3D;IGF1
RNA Polyadenylation (GO:0043631)	5/25	0.0019507513824122754	0.07208378903443914	0	0	6.553474114441417	40.89066817713792	PAPOLG;CPSF2;PABPC1;MTPAP;TENT4B
Positive Regulation Of Glucose Import (GO:0046326)	5/25	0.0019507513824122754	0.07208378903443914	0	0	6.553474114441417	40.89066817713792	OSBPL8;IRS1;CREBL2;IGF1;APPL1
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	11/109	0.0023347007837522136	0.08277560992650883	0	0	2.9546002466920833	17.904497947230162	PHF20L1;GSK3B;ZYG11B;RYBP;RNF217;WAC;ARIH1;RAD23B;SH3RF1;PIAS1;SOCS5
Positive Regulation Of Muscle Hypertrophy (GO:0014742)	4/16	0.0023586078877701243	0.08277560992650883	0	0	8.729705215419502	52.81195545276178	ROCK1;ROCK2;IGF1;IL6ST
Regulation Of Endothelial Cell Development (GO:1901550)	3/8	0.0024477598862146796	0.08277560992650883	0	0	15.697826086956521	94.38446664553315	PPP1R12A;ROCK1;ROCK2
Golgi Ribbon Formation (GO:0090161)	3/8	0.0024477598862146796	0.08277560992650883	0	0	15.697826086956521	94.38446664553315	GOLPH3;TRIP11;GCC2
Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665)	3/8	0.0024477598862146796	0.08277560992650883	0	0	15.697826086956521	94.38446664553315	PPP3CA;PPP3CB;PPP3R1
Sphingolipid Metabolic Process (GO:0006665)	10/94	0.002463594020477057	0.08277560992650883	0	0	3.1316545822718664	18.80913709823529	TM9SF2;CERS6;SAMD8;ELOVL4;SGMS1;PRKD3;SERINC1;ELOVL7;TEX2;HACD3
Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	9/79	0.002499578493679194	0.08277560992650883	0	0	3.3800195694716244	20.25183734691261	LATS1;MYOCD;CCNJ;CCNI;CCNY;APC;CCNG2;NR2F2;IPO7
Membrane Fission (GO:0090148)	6/38	0.0025071992976426296	0.08277560992650883	0	0	4.918741473396999	29.45632091664489	EXOC8;CHMP1B;VPS37A;EXOC6;STAM;EXOC5
Response To Lipid (GO:0033993)	11/110	0.00250973354852758	0.08277560992650883	0	0	2.9246031746031744	17.511291637468933	SELP;ILDR1;PELI1;TAB2;IRAK3;FOXO3;JAK2;TLR4;FOXO1;FOXP1;STRN3
Positive Regulation Of Transferase Activity (GO:0051347)	13/143	0.0025129212554090576	0.08277560992650883	0	0	2.6351239669421487	15.774667257015864	PARM1;TNKS;XRCC5;FLT3;BMI1;KLF4;DSTYK;RAD50;AXL;MAPK1;SERINC1;TEK;CD200
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	18/232	0.0025369766328959343	0.08277560992650883	0	0	2.222030668723346	13.280593368529754	ANKRD17;CHUK;RIPK2;USP10;PELI2;WNT5A;IFIT5;DDX21;RORA;ATP2C1;SIRT1;MTDH;PPM1A;PPM1B;REL;PELI1;TAB2;ZMYND11
Cytosolic Transport (GO:0016482)	12/127	0.0026338128782564148	0.08424824704894095	0	0	2.748065307098858	16.321646711993917	PIKFYVE;SNX2;RIC1;CLTC;RHOBTB3;VTI1A;STX6;GCC2;VPS35;VPS26A;HOOK3;KLHL20
Positive Regulation Of Developmental Process (GO:0051094)	18/233	0.0026574366933093023	0.08424824704894095	0	0	2.211579524562139	13.11553632837542	ACVR1;NCOA2;GSK3B;HDAC2;BMPR2;WNT5A;ARID4A;SMARCA2;SIRT1;DCN;VPS35;CCN2;CPEB3;PHLDB2;MCU;TAPT1;MARCHF5;BMPR1A
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	10/95	0.002664519062193437	0.08424824704894095	0	0	3.094650205761317	18.34425613165659	FGF7;BMPR2;ROCK2;PRKCE;WNT5A;PIK3CB;TEK;RIN2;SASH1;FOXP1
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	11/111	0.0026952225856073293	0.08434946602099673	0	0	2.895206043956044	17.128833649482193	PPM1A;HDAC2;SNX25;UBE2D3;CRIM1;ARID4A;UBE2D1;LEMD3;SKIL;SIRT1;TRIM33
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)	6/39	0.002872034921521734	0.08594030847230535	0	0	4.769440654843111	27.914269716379593	CNOT6;CNOT6L;DIS3;PDE12;RC3H1;CNOT8
Regulation Of Proteolysis (GO:0030162)	7/52	0.002877078913252678	0.08594030847230535	0	0	4.08354584092289	23.892744087883298	HDAC2;SERPINE2;ASPH;RNF139;FBXW11;RHOBTB3;SPOPL
Activation Of Protein Kinase Activity (GO:0032147)	9/81	0.0029688980880240978	0.08594030847230535	0	0	3.285787671232877	19.121852987509687	OSBPL8;PRRC1;CAB39;WNT5A;ZFP91;IGF1;JAK2;PIBF1;TGFBR2
Regulation Of Vacuole Organization (GO:0044088)	4/17	0.0029950193956112714	0.08594030847230535	0	0	8.057770800627944	46.82213140389339	PIKFYVE;TBC1D12;MTM1;UBQLN2
Hippo Signaling (GO:0035329)	4/17	0.0029950193956112714	0.08594030847230535	0	0	8.057770800627944	46.82213140389339	LATS1;MOB1A;AMOTL1;TEAD1
Peptidyl-Threonine Dephosphorylation (GO:0035970)	4/17	0.0029950193956112714	0.08594030847230535	0	0	8.057770800627944	46.82213140389339	PPM1A;PPP2CB;PPM1B;PPM1E
Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)	4/17	0.0029950193956112714	0.08594030847230535	0	0	8.057770800627944	46.82213140389339	BMPR2;JAK2;BMP6;BMPR1A
Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)	4/17	0.0029950193956112714	0.08594030847230535	0	0	8.057770800627944	46.82213140389339	ROCK1;ROCK2;IGF1;IL6ST
Regulation Of DNA Repair (GO:0006282)	12/129	0.002998243562613848	0.08594030847230535	0	0	2.700807674672874	15.690959701116487	YY1;RNF168;SMCHD1;ATXN7;EPC2;TRIP12;PPP4R3B;CCDC117;ERCC6;TAF5;SMARCA2;SIRT1
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	12/130	0.0031952020311376166	0.08990536357338597	0	0	2.677779591075467	15.386802589044995	ACVR1;BMPR2;PDCD4;INHBA;RGMB;SIRT1;RNF111;RUNX2;BMP6;BMPR1A;APPL1;TGFBR2
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	12/130	0.0031952020311376166	0.08990536357338597	0	0	2.677779591075467	15.386802589044995	ACVR1;GHR;PRNP;FGF7;FLT3;RIPK2;IGF1;IL6ST;JAK2;PIBF1;PAK2;BMP6
Regulation Of Autophagosome Assembly (GO:2000785)	6/40	0.0032751555427676313	0.09084332902619041	0	0	4.628922237380627	26.483869015748212	PIKFYVE;SNX18;RALB;TBC1D12;MTM1;UBQLN2
Protein Localization To Golgi Apparatus (GO:0034067)	5/28	0.0032933913074777678	0.09084332902619041	0	0	5.697784622675038	32.567610742907895	ARL5B;GOLPH3;GCC2;ARL5A;BICD2
Protein Modification By Small Protein Removal (GO:0070646)	11/114	0.0033189482683074973	0.09084332902619041	0	0	2.8104395604395602	16.04229066360494	OTUD4;USP46;VCPIP1;CYLD;USP47;USP25;ZRANB1;USP38;USP10;USP34;USP51
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	10/98	0.0033470153830973317	0.09084332902619041	0	0	2.9886831275720165	17.03455615974315	FXR1;DDX6;GSK3B;HDAC2;BMPR2;RNF139;CAPRIN1;CLTC;CPEB3;TOB1
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	9/83	0.0035051279789989924	0.09364902099543082	0	0	3.1966493891151426	18.072347613587702	GSK3B;ZYG11B;RNF217;UBQLN1;ARIH1;SH3RF1;PIAS1;SOCS5;UBQLN2
Homologous Recombination (GO:0035825)	3/9	0.003571245717292366	0.09364902099543082	0	0	13.080842391304348	73.70846445248083	RAD50;NUCKS1;TOPBP1
Positive Regulation Of Platelet Activation (GO:0010572)	3/9	0.003571245717292366	0.09364902099543082	0	0	13.080842391304348	73.70846445248083	SELP;JAK2;TLR4
Negative Regulation Of DNA-templated Transcription (GO:0045892)	55/1025	0.0035878667905116786	0.09364902099543082	0	0	1.5162551998553084	8.536816177765068	KDM1B;NAB1;UBE2D3;UBE2D1;ARID4A;RSF1;BMI1;IKZF5;YY1;NIPBL;TRPS1;ZNF641;TP63;KLF11;USP47;MORC3;FBXW11;ZNF281;WNT5A;ARID5B;ZBTB34;SIRT1;RUNX2;DKK3;FOXP1;PPM1A;CREB1;ZMYND11;HDAC2;CTBP2;SATB1;FOXO3;FOXO1;MTDH;BCLAF1;DNAJB4;NRIP1;ZNF148;BPTF;DR1;XRCC5;ZBTB10;WWP1;IRF2BP2;NR1D2;NR2F2;FOXN3;KLF4;SMARCA2;TBX3;BMP6;RLIM;PDCD4;CPEB3;TRIM33
Cellular Response To Insulin Stimulus (GO:0032869)	10/99	0.0036030598231042836	0.09364902099543082	0	0	2.954948289946209	16.62445587871296	BCAR3;GSK3B;TBC1D4;IRS1;PDK4;PHIP;IDE;PIK3C2A;FOXO1;APPL1
Energy Reserve Metabolic Process (GO:0006112)	4/18	0.003739381530344474	0.09637548868543279	0	0	7.481827016520894	41.814697048877164	GSK3B;GFPT1;ADGRF5;LEPR
Negative Regulation Of Apoptotic Process (GO:0043066)	30/482	0.003941715449456461	0.10074367736235805	0	0	1.7607686258846438	9.747860312545114	NOTCH2;GSK3B;HDAC2;FOXO1;SH3RF1;MTDH;DSTYK;BAG4;PDK4;BNIP2;PAK2;USP47;RHBDD1;WNT5A;IGF1;KLF4;SIRT1;HIPK3;TBX3;KLHL20;SETX;DNAJA1;GOLPH3;SON;PIK3CA;AXL;YME1L1;PHIP;TEK;IL6ST
Calcium-Mediated Signaling (GO:0019722)	9/85	0.004114581377137481	0.10429273622876574	0	0	3.112202595529921	17.096007880654504	SELP;PPP3CA;PTGFR;PRNP;PPP3CB;PPP3R1;MCTP1;ATP2A2;MCU
Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)	6/42	0.004205812823564909	0.10573137647437357	0	0	4.371305138699409	23.916668059885826	PPM1A;PPM1B;USP10;RORA;ZMYND11;SIRT1
Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020)	5/30	0.004493898006056495	0.11009077505961101	0	0	5.24141689373297	28.33004071748056	PPP3CA;PPP3CB;PPP3R1;PLN;UBQLN1
RNA Destabilization (GO:0050779)	4/19	0.00459976092961206	0.11009077505961101	0	0	6.982675736961451	37.57902177158538	FXR1;METTL14;ROCK1;ROCK2
Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	4/19	0.00459976092961206	0.11009077505961101	0	0	6.982675736961451	37.57902177158538	LATS1;MYOCD;NR2F2;IPO7
Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	4/19	0.00459976092961206	0.11009077505961101	0	0	6.982675736961451	37.57902177158538	PPP3CA;PPP3CB;PPP3R1;IGF1
Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	4/19	0.00459976092961206	0.11009077505961101	0	0	6.982675736961451	37.57902177158538	PPP3CA;PPP3CB;PPP3R1;IGF1
Positive Regulation Of Mitochondrial Fission (GO:0090141)	4/19	0.00459976092961206	0.11009077505961101	0	0	6.982675736961451	37.57902177158538	VPS35;DCN;MCU;MARCHF5
Protein Modification By Small Protein Conjugation (GO:0032446)	24/364	0.004670287391927741	0.11009077505961101	0	0	1.867972027972028	10.024536649146988	RANBP2;FBXW11;MYCBP2;UBE2D3;MSL2;KLHL2;WWP1;KLHL24;SIRT1;SH3RF1;MIB1;PIAS1;KLHL20;RNF168;KLHL9;VCPIP1;CAND1;RNF139;RLIM;ARIH1;RNF111;TRIM55;TRIM33;PCMTD1
Negative Regulation Of BMP Signaling Pathway (GO:0030514)	6/43	0.004738174863993692	0.11009077505961101	0	0	4.252940525791822	22.76217688336667	UBE2D3;CRIM1;UBE2D1;LEMD3;SKIL;TRIM33
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	6/43	0.004738174863993692	0.11009077505961101	0	0	4.252940525791822	22.76217688336667	GSK3B;ROCK1;PLEKHA2;TEK;UTRN;RIN2
Regulation Of JUN Kinase Activity (GO:0043506)	6/43	0.004738174863993692	0.11009077505961101	0	0	4.252940525791822	22.76217688336667	DNAJA1;WNT5A;PDCD4;SASH1;HIPK3;MAP3K5
Membrane Lipid Biosynthetic Process (GO:0046467)	7/57	0.004852525930311651	0.11029084619568731	0	0	3.6742349726775956	19.577264168340765	CERS6;SAMD8;ELOVL4;SGMS1;PRKD3;ELOVL7;HACD3
Regulation Of Peptidyl-Lysine Acetylation (GO:2000756)	3/10	0.004962548671341652	0.11029084619568731	0	0	11.211568322981366	59.48674086463868	MYOCD;NFYA;SIRT1
calcineurin-NFAT Signaling Cascade (GO:0033173)	3/10	0.004962548671341652	0.11029084619568731	0	0	11.211568322981366	59.48674086463868	PPP3CA;PPP3CB;PPP3R1
Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009)	3/10	0.004962548671341652	0.11029084619568731	0	0	11.211568322981366	59.48674086463868	GHR;IRS1;IGF1
Negative Regulation Of Activated T Cell Proliferation (GO:0046007)	3/10	0.004962548671341652	0.11029084619568731	0	0	11.211568322981366	59.48674086463868	PRNP;PRKAR1A;RC3H1
Protein auto-ADP-ribosylation (GO:0070213)	3/10	0.004962548671341652	0.11029084619568731	0	0	11.211568322981366	59.48674086463868	TNKS2;TNKS;PARP8
Positive Regulation Of Kinase Activity (GO:0033674)	10/104	0.005125241024917768	0.11308715268649494	0	0	2.797040539357324	14.750410686545893	DSTYK;RAD50;XRCC5;FLT3;MMD;AXL;TAB2;TEK;CACUL1;MAP3K5
Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)	5/31	0.005198022015408616	0.11387381086613019	0	0	5.039561936700902	26.505460637455194	OSBPL8;IRS1;CREBL2;IGF1;APPL1
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)	6/44	0.005318458941503239	0.1156859118694357	0	0	4.140805629353055	21.683625533463168	HYCC2;EFR3A;PIK3CA;PIK3CB;PIK3C2A;SOCS5
ERAD Pathway (GO:0036503)	9/89	0.005579475334720524	0.11976053907255726	0	0	2.95597602739726	15.337556149984463	RNF139;RHBDD1;SEL1L;UBQLN1;MAN1A1;ATF6;FAM8A1;UBE2J1;UBQLN2
Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	4/20	0.005583879063376488	0.11976053907255726	0	0	6.545918367346939	33.95938380706608	LATS1;MYOCD;NR2F2;IPO7
Heart Morphogenesis (GO:0003007)	7/59	0.005877780237446842	0.12337978546399707	0	0	3.532550441361917	18.145214165558443	ACVR1;ADAMTS5;NIPBL;FLRT2;APC;TBX3;BMPR1A
Regulation Of mRNA Stability (GO:0043488)	8/74	0.005881926659106543	0.12337978546399707	0	0	3.1828545371637027	16.346730020631092	FXR1;METTL14;ROCK1;PDE12;ROCK2;IREB2;RC3H1;PABPC1
Regulation Of Telomerase Activity (GO:0051972)	6/45	0.005949091800936268	0.12337978546399707	0	0	4.034421240423969	20.674459060009447	PARM1;TNKS;XRCC5;ERCC4;MAPK1;KLF4
Negative Regulation Of Fat Cell Differentiation (GO:0045599)	5/32	0.005976745380346258	0.12337978546399707	0	0	4.8526591987082455	24.845028459202304	ANKRD26;WNT5A;RORA;SIRT1;FOXO1
Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	5/32	0.005976745380346258	0.12337978546399707	0	0	4.8526591987082455	24.845028459202304	PIK3CA;IRS1;PIK3CB;IGF1;PIK3C2A
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	9/90	0.006001893614150247	0.12337978546399707	0	0	2.919330289193303	14.934360324636112	GHR;ACVR1;PRNP;FGF7;RIPK2;IGF1;JAK2;PAK2;BMP6
Negative Regulation Of Translation (GO:0017148)	10/107	0.006255473126373419	0.12337978546399707	0	0	2.710109880785711	13.75190649807079	FXR1;DDX6;METTL14;ROCK1;RNF139;ROCK2;CAPRIN1;EIF4EBP2;CPEB3;TOB1
Positive Regulation Of Protein Metabolic Process (GO:0051247)	15/196	0.006304300789734159	0.12337978546399707	0	0	2.1839992674216293	11.065282986565347	GSK3B;HDAC2;FBXW11;ROCK2;WNT5A;IDE;INHBA;KLF4;FOXO1;FXR1;METTL14;ASPH;APC;VPS35;CPEB3
Regulation Of Fat Cell Differentiation (GO:0045598)	8/75	0.006376766751331129	0.12337978546399707	0	0	3.135185903587398	15.848659728731432	ANKRD26;CREB1;WNT5A;ASXL2;RORA;CREBL2;SIRT1;FOXO1
Golgi Vesicle Transport (GO:0048193)	15/197	0.006598726505373276	0.12337978546399707	0	0	2.171885435006982	10.90477310727151	SEC24B;BLTP3B;SEC24A;SAR1A;TRAPPC10;YIPF4;YIPF5;GCC2;BICD2;GOLPH3;SNX2;VTI1A;TRIP11;EXOC5;RAB8B
Calcineurin-Mediated Signaling (GO:0097720)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	PPP3CA;PPP3CB;PPP3R1
Response To X-ray (GO:0010165)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	NIPBL;XRCC4;NUCKS1
Dosage Compensation By Inactivation Of X Chromosome (GO:0009048)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	SMCHD1;PCGF5;RLIM
Intrinsic Apoptotic Signaling Pathway In Response To Oxidative Stress (GO:0008631)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	STK24;CYP1B1;MAP3K5
Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	GSK3B;PRNP;DYRK2
Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	GSK3B;PRNP;DYRK2
Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	PABPC1;TENT4B;TOB1
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	PIK3CA;PIK3CB;PIK3C2A
Positive Regulation Of Circadian Rhythm (GO:0042753)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	FBXW11;CRH;RORA
Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	TMEM30A;SAR1A;TMEM30B
pre-mRNA Cleavage Required For Polyadenylation (GO:0098789)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	NUDT21;CPSF2;CSTF2T
Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991)	3/11	0.00663764740839893	0.12337978546399707	0	0	9.80961277173913	49.19518533355305	PRNP;ROCK1;ROCK2
Endocardial Cushion Morphogenesis (GO:0003203)	4/21	0.006699074683947586	0.12377145816667016	0	0	6.160544217687074	30.83836519022509	ADAMTS5;APC;TGFBR2;BMPR1A
Positive Regulation Of Telomerase Activity (GO:0051973)	5/33	0.006834001173372585	0.12476119999246259	0	0	4.679106656286493	23.329300309568218	PARM1;TNKS;XRCC5;MAPK1;KLF4
Regulation Of Activated T Cell Proliferation (GO:0046006)	5/33	0.006834001173372585	0.12476119999246259	0	0	4.679106656286493	23.329300309568218	PPP3CA;PRNP;PRKAR1A;RC3H1;IGF1
BMP Signaling Pathway (GO:0030509)	7/61	0.007056703804639553	0.1273112386401736	0	0	3.401361060514066	16.849584937537006	BMPR2;PDCD4;INHBA;RGMB;RUNX2;BMP6;BMPR1A
Positive Regulation Of Organelle Assembly (GO:1902117)	7/61	0.007056703804639553	0.1273112386401736	0	0	3.401361060514066	16.849584937537006	GSK3B;CNOT6;SNX18;CNOT6L;RALB;CAPRIN1;TAPT1
Ras Protein Signal Transduction (GO:0007265)	12/144	0.00722327610439137	0.12927094172611592	0	0	2.392022008253095	11.793736956931292	GNA13;RALB;ROCK1;ROCK2;ARHGAP29;SHOC2;IGF1;HACD3;RGL1;ARHGAP5;SOS1;SOS2
Golgi To Plasma Membrane Transport (GO:0006893)	6/47	0.007371071568342488	0.12927094172611592	0	0	3.8372209097261503	18.841492132165296	ARFGEF2;GOLPH3;EXOC8;GCC2;EXOC6;EXOC5
Response To Organonitrogen Compound (GO:0010243)	6/47	0.007371071568342488	0.12927094172611592	0	0	3.8372209097261503	18.841492132165296	CREB1;RNF139;RHBDD1;SEL1L;IRAK3;ATF6
Epithelial To Mesenchymal Transition (GO:0001837)	6/47	0.007371071568342488	0.12927094172611592	0	0	3.8372209097261503	18.841492132165296	GSK3B;ROCK1;ROCK2;WNT5A;IGF1;TBX3
Negative Regulation Of Amide Metabolic Process (GO:0034249)	9/93	0.007417955733092525	0.12927094172611592	0	0	2.814628180039139	13.80251937534752	FXR1;DDX6;PRNP;ROCK1;RNF139;CAPRIN1;IGF1;CPEB3;TOB1
Sphingolipid Biosynthetic Process (GO:0030148)	8/77	0.007460370618037991	0.12927094172611592	0	0	3.0439937350066417	14.909938477169856	TM9SF2;CERS6;SAMD8;ELOVL4;SGMS1;PRKD3;ELOVL7;HACD3
Positive Regulation Of Response To Stimulus (GO:0048584)	8/77	0.007460370618037991	0.12927094172611592	0	0	3.0439937350066417	14.909938477169856	YY1;RNF168;SMCHD1;C7;WNT5A;CCDC117;ERCC6;SIRT1
Fat Cell Differentiation (GO:0045444)	7/62	0.007707860869467754	0.132067090986914	0	0	3.339344262295082	16.247628191627875	OSBPL8;STEAP4;CTBP2;ADGRF5;KLF4;SIRT1;FOXO1
Protein-Containing Complex Disassembly (GO:0032984)	7/62	0.007707860869467754	0.132067090986914	0	0	3.339344262295082	16.247628191627875	GSK3B;MAP1LC3B;CHMP1B;LIX1L;UBQLN1;ETF1;GSPT1
Negative Regulation Of JNK Cascade (GO:0046329)	5/34	0.007773639667491333	0.13245418255664398	0	0	4.5175232547214135	21.94168633627099	DNAJA1;CYLD;PDCD4;ZMYND11;HIPK3
Regulation Of Histone Acetylation (GO:0035065)	4/22	0.007952272794458506	0.13306266310492826	0	0	5.817989417989418	28.125891727957203	MYOCD;NFYA;DDX21;ERCC6
Regulation Of Telomere Capping (GO:1904353)	4/22	0.007952272794458506	0.13306266310492826	0	0	5.817989417989418	28.125891727957203	RAD50;TNKS2;TNKS;MAPK1
Inositol Phosphate Metabolic Process (GO:0043647)	4/22	0.007952272794458506	0.13306266310492826	0	0	5.817989417989418	28.125891727957203	INPP4B;MINPP1;SYNJ1;IPMK
Cellular Response To Nutrient Levels (GO:0031669)	8/78	0.008051488117259543	0.13306266310492826	0	0	3.0003517686144225	14.467391228547243	MAP1LC3B;BMPR2;RALB;STK24;JMY;PDK4;SIRT1;FOXO1
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	10/111	0.00805333781685426	0.13306266310492826	0	0	2.602235532195195	12.547117453897995	LATS1;PPM1A;HDAC2;SNX25;ARID4A;LEMD3;SIRT1;RNF111;TRIM33;DKK3
Negative Regulation Of Protein Metabolic Process (GO:0051248)	12/147	0.008461110362558238	0.13306266310492826	0	0	2.3384991594069997	11.159960761306955	FXR1;PHF20L1;DDX6;PRNP;RIC1;SERPINE2;ROCK1;RNF139;CAPRIN1;IRAK3;CPEB3;TOB1
Phosphate-Containing Compound Metabolic Process (GO:0006796)	14/184	0.008557569134246355	0.13306266310492826	0	0	2.168551724137931	10.324342712909274	PANK3;IPMK;GFPT1;PIK3CB;INPP4B;MINPP1;PPP3CA;PPM1A;PTPRB;PPP3CB;SYNJ1;PIK3CA;TOP1;PAK2
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	3/12	0.008609608581630948	0.13306266310492826	0	0	8.719202898550725	41.458732285122466	KLF4;TLR4;FOXP1
Regulation Of Tube Diameter (GO:0035296)	3/12	0.008609608581630948	0.13306266310492826	0	0	8.719202898550725	41.458732285122466	ROCK1;ROCK2;GCLM
Fatty Acid Elongation (GO:0030497)	3/12	0.008609608581630948	0.13306266310492826	0	0	8.719202898550725	41.458732285122466	ELOVL4;ELOVL7;HACD3
Vascular Process In Circulatory System (GO:0003018)	3/12	0.008609608581630948	0.13306266310492826	0	0	8.719202898550725	41.458732285122466	ROCK1;ROCK2;GCLM
Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761)	3/12	0.008609608581630948	0.13306266310492826	0	0	8.719202898550725	41.458732285122466	ELOVL4;ELOVL7;HACD3
mRNA Cleavage Involved In mRNA Processing (GO:0098787)	3/12	0.008609608581630948	0.13306266310492826	0	0	8.719202898550725	41.458732285122466	NUDT21;CPSF2;CSTF2T
Microtubule Anchoring At Microtubule Organizing Center (GO:0072393)	3/12	0.008609608581630948	0.13306266310492826	0	0	8.719202898550725	41.458732285122466	CCDC68;HOOK3;BICD2
Negative Regulation Of JUN Kinase Activity (GO:0043508)	3/12	0.008609608581630948	0.13306266310492826	0	0	8.719202898550725	41.458732285122466	DNAJA1;PDCD4;HIPK3
